input_id,round_id,method,reconstruction_success,input_mse,input_mae,input_cosine_sim,output_mse,same_prediction,fc1_mse,fc2_mse,fc3_mse
13,0,inverse_svd,True,1.5594581365585327,0.9755766987800598,0.285641074180603,7.039714813232422,0.0,0.7986461520195007,1.3071469068527222,7.039714813232422
13,0,inverse_regularized,True,1.5586060285568237,0.9748855829238892,0.2864552140235901,7.038207530975342,0.0,0.7983690500259399,1.3069008588790894,7.038207530975342
13,0,optimization,True,0.8579748272895813,0.9220257997512817,0.7758641839027405,0.04559462144970894,1.0,0.3386007249355316,0.10755322128534317,0.04559462144970894
13,0,layerwise,True,1.6987848281860352,1.2029893398284912,-0.48738279938697815,11.270548820495605,0.0,0.9703561067581177,1.9491537809371948,11.270548820495605
13,0,constrained,True,0.25208914279937744,0.42401236295700073,0.9236372709274292,0.010901275090873241,1.0,0.0815577358007431,0.012763788923621178,0.010901275090873241
13,0,ensemble,True,0.25208914279937744,0.42401236295700073,0.9236372709274292,0.010901275090873241,1.0,0.0815577358007431,0.012763788923621178,0.010901275090873241
13,1,inverse_least_squares,True,1.5594581365585327,0.9755766987800598,0.285641074180603,7.039714813232422,0.0,0.7986461520195007,1.3071469068527222,7.039714813232422
13,1,inverse_svd,True,1.5594581365585327,0.9755766987800598,0.285641074180603,7.039714813232422,0.0,0.7986461520195007,1.3071469068527222,7.039714813232422
13,1,inverse_regularized,True,1.5586060285568237,0.9748855829238892,0.2864552140235901,7.038207530975342,0.0,0.7983690500259399,1.3069008588790894,7.038207530975342
13,1,optimization,True,0.4615451991558075,0.567772626876831,0.865566611289978,0.026503989472985268,1.0,0.1759013831615448,0.06770379096269608,0.026503989472985268
13,1,layerwise,True,1.6975669860839844,1.2025628089904785,-0.20835360884666443,11.257240295410156,0.0,0.9697104096412659,1.9475669860839844,11.257240295410156
13,1,constrained,True,0.25208914279937744,0.42401236295700073,0.9236372709274292,0.010901275090873241,1.0,0.0815577358007431,0.012763788923621178,0.010901275090873241
13,1,ensemble,True,0.25208914279937744,0.42401236295700073,0.9236372709274292,0.010901275090873241,1.0,0.0815577358007431,0.012763788923621178,0.010901275090873241
13,2,inverse_least_squares,True,1.5594581365585327,0.9755766987800598,0.285641074180603,7.039714813232422,0.0,0.7986461520195007,1.3071469068527222,7.039714813232422
