sample_idx,reconstruction_idx,fc1_min_abs_diff,fc1_mean_abs_diff,fc1_max_abs_diff,fc2_min_abs_diff,fc2_mean_abs_diff,fc2_max_abs_diff,fc3_min_abs_diff,fc3_mean_abs_diff,fc3_max_abs_diff
27,4,0.026839077472686768,0.39178037643432617,1.0445218086242676,0.024321794509887695,0.23913246393203735,0.6921366453170776,0.17654037475585938,0.26926741003990173,0.37464404106140137
28,0,0.007184147834777832,0.3642469048500061,1.04664945602417,0.006531238555908203,0.18318064510822296,0.5521472692489624,0.0008025169372558594,0.025377511978149414,0.04891610145568848
28,1,0.01566213369369507,0.38635602593421936,1.1540896892547607,0.01766037940979004,0.2273552417755127,0.5040830969810486,0.04297685623168945,0.07677146047353745,0.09406483173370361
28,2,0.0019109249114990234,0.3614370822906494,1.2049508094787598,0.014681100845336914,0.19615425169467926,0.42460834980010986,0.026097774505615234,0.04404882714152336,0.058377861976623535
28,3,0.00802600383758545,0.3506386876106262,0.7816787958145142,0.0288236141204834,0.21135437488555908,0.5398362874984741,0.0525360107421875,0.09154033660888672,0.11554622650146484
28,4,0.001234889030456543,0.18064962327480316,0.4799487590789795,0.0011490583419799805,0.05797528475522995,0.20718109607696533,9.918212890625e-05,0.0009950002422556281,0.0019392967224121094
29,0,0.02440810203552246,0.4822014570236206,1.7323527336120605,0.0020771771669387817,0.2286006212234497,0.768282949924469,0.03355097770690918,0.061134498566389084,0.1004936695098877
29,1,0.010658323764801025,0.8624919652938843,2.736429214477539,0.0006500482559204102,0.29818668961524963,1.0994951725006104,0.05964493751525879,0.20866398513317108,0.3111933469772339
29,2,0.007195472717285156,0.8415564298629761,2.4539096355438232,0.00038427114486694336,0.29249152541160583,1.1212190389633179,0.017116427421569824,0.13120687007904053,0.21056771278381348
29,3,0.00910031795501709,0.46392589807510376,1.6683210134506226,0.006986379623413086,0.21967974305152893,0.7234375476837158,0.023852109909057617,0.053151685744524,0.09263110160827637
29,4,0.02062046527862549,0.36419427394866943,1.266734004020691,0.024077892303466797,0.18219152092933655,0.44702374935150146,0.010677099227905273,0.022711196914315224,0.03895974159240723
30,0,0.013864010572433472,0.21913394331932068,0.8218576908111572,0.001215517520904541,0.09570176154375076,0.2955702543258667,0.00954437255859375,0.015454729087650776,0.023047804832458496
30,1,0.028374910354614258,0.5160017609596252,1.3649545907974243,0.013149857521057129,0.2510395646095276,0.7348580360412598,0.0013661384582519531,0.022097745910286903,0.057332754135131836
30,2,0.021817564964294434,0.40561309456825256,1.1315193176269531,0.005739189684391022,0.21309374272823334,0.647371768951416,0.06895327568054199,0.10449683666229248,0.15127813816070557
30,3,0.001238018274307251,0.38629525899887085,1.5188862085342407,0.0027268528938293457,0.14250445365905762,0.4281308650970459,0.002423524856567383,0.004363834857940674,0.007185161113739014
30,4,0.0020761489868164062,0.34203922748565674,1.153351902961731,0.013811901211738586,0.13920250535011292,0.3747825622558594,0.0006325244903564453,0.018417099490761757,0.04774373769760132
31,0,0.0037567317485809326,0.9964731931686401,2.550374984741211,0.07541090250015259,0.5988532304763794,1.6626935005187988,0.04626274108886719,0.1428971290588379,0.24057793617248535
31,1,0.009035050868988037,0.5051864385604858,1.1231451034545898,0.0012383460998535156,0.28121790289878845,0.7750743627548218,0.04695606231689453,0.05516715720295906,0.0643913745880127
31,2,0.0020757317543029785,0.19050434231758118,0.5523756742477417,0.00556635856628418,0.07606001943349838,0.1985321342945099,0.047027587890625,0.06230680271983147,0.07554817199707031
